(21, 20, 21) -1.1 (20, 20, 21) prev_q:-16.93, next_step_max_q:-15.58, new_q:-16.81
(20, 20, 21) -1.1 (20, 20, 21) prev_q:-15.58, next_step_max_q:-15.58, new_q:-16.13
(20, 20, 21) -1.1 (20, 19, 21) prev_q:-16.13, next_step_max_q:-13.13, new_q:-15.18
(20, 19, 21) -1.1 (19, 19, 21) prev_q:-13.13, next_step_max_q:-10.96, new_q:-12.60
(19, 19, 21) -1.1 (19, 19, 21) prev_q:-10.96, next_step_max_q:-10.96, new_q:-11.51
(19, 19, 21) -1.1 (18, 19, 21) prev_q:-11.51, next_step_max_q:-9.01, new_q:-10.81
(18, 19, 21) -1.1 (18, 18, 22) prev_q:-9.01, next_step_max_q:-7.28, new_q:-8.70
(18, 18, 22) -1.1 (18, 18, 22) prev_q:-7.28, next_step_max_q:-7.28, new_q:-7.83
(18, 18, 22) -1.1 (18, 18, 21) prev_q:-7.38, next_step_max_q:-7.42, new_q:-7.95
(18, 18, 21) -1.1 (18, 18, 21) prev_q:-7.42, next_step_max_q:-7.42, new_q:-7.97
(18, 18, 21) -0.1 (17, 17, 21) prev_q:-7.97, next_step_max_q:-4.80, new_q:-6.44
(17, 17, 21) -0.1 (16, 17, 21) prev_q:-4.80, next_step_max_q:-3.92, new_q:-4.41
(16, 17, 21) -0.1 (16, 17, 22) prev_q:-3.92, next_step_max_q:-3.81, new_q:-3.92
(16, 17, 22) -0.1 (16, 17, 22) prev_q:-3.81, next_step_max_q:-3.81, new_q:-3.86
(16, 17, 22) -0.1 (16, 16, 22) prev_q:-3.86, next_step_max_q:-3.65, new_q:-3.81
(16, 16, 22) -0.1 (16, 16, 23) prev_q:-3.75, next_step_max_q:-3.76, new_q:-3.81
(16, 16, 23) -0.1 (15, 16, 23) prev_q:-3.76, next_step_max_q:-3.59, new_q:-3.73
(15, 16, 23) -0.1 (15, 16, 25) prev_q:-3.69, next_step_max_q:-3.76, new_q:-3.78
(15, 16, 25) -0.1 (15, 16, 24) prev_q:-3.76, next_step_max_q:-3.68, new_q:-3.77
(15, 16, 24) -0.1 (15, 16, 23) prev_q:-3.68, next_step_max_q:-3.59, new_q:-3.69
(15, 16, 23) -0.1 (15, 15, 23) prev_q:-3.59, next_step_max_q:-3.47, new_q:-3.58
(15, 15, 23) -0.1 (15, 15, 23) prev_q:-3.47, next_step_max_q:-3.47, new_q:-3.52
(15, 15, 23) -0.1 (14, 15, 22) prev_q:-3.52, next_step_max_q:-3.24, new_q:-3.43
(14, 15, 22) -0.1 (14, 14, 22) prev_q:-3.24, next_step_max_q:-3.08, new_q:-3.21
(14, 14, 22) -0.1 (14, 14, 22) prev_q:-3.08, next_step_max_q:-3.08, new_q:-3.13
(14, 14, 22) -0.1 (13, 14, 22) prev_q:-3.13, next_step_max_q:-2.96, new_q:-3.09
(13, 14, 22) -0.1 (13, 13, 22) prev_q:-2.96, next_step_max_q:-2.79, new_q:-2.92
(13, 13, 22) -0.1 (13, 13, 21) prev_q:-2.89, next_step_max_q:-2.88, new_q:-2.94
(13, 13, 21) -0.1 (13, 13, 22) prev_q:-2.98, next_step_max_q:-2.79, new_q:-2.94
(13, 13, 22) -0.1 (13, 13, 22) prev_q:-2.79, next_step_max_q:-2.79, new_q:-2.84
(13, 13, 22) -0.1 (12, 13, 22) prev_q:-2.84, next_step_max_q:-2.66, new_q:-2.80
(12, 13, 22) -0.1 (12, 12, 22) prev_q:-2.66, next_step_max_q:-2.50, new_q:-2.63
(12, 12, 22) -0.1 (11, 12, 21) prev_q:-2.50, next_step_max_q:-2.48, new_q:-2.54
(11, 12, 21) -0.1 (11, 12, 23) prev_q:-2.48, next_step_max_q:-2.39, new_q:-2.49
(11, 12, 23) -0.1 (11, 11, 22) prev_q:-2.39, next_step_max_q:-2.20, new_q:-2.35
(11, 11, 22) -0.1 (10, 11, 22) prev_q:-2.20, next_step_max_q:-2.09, new_q:-2.20
(10, 11, 22) -0.1 (10, 11, 22) prev_q:-2.09, next_step_max_q:-2.09, new_q:-2.14
(10, 11, 22) -0.1 (10, 10, 23) prev_q:-2.14, next_step_max_q:-1.97, new_q:-2.10
(10, 10, 23) -0.1 (9, 10, 23) prev_q:-1.97, next_step_max_q:-1.77, new_q:-1.92
(9, 10, 23) -0.1 (9, 9, 22) prev_q:-1.77, next_step_max_q:-1.59, new_q:-1.73
(9, 9, 22) -0.1 (9, 9, 22) prev_q:-1.59, next_step_max_q:-1.59, new_q:-1.64
(9, 9, 22) -0.1 (8, 8, 22) prev_q:-1.64, next_step_max_q:-1.27, new_q:-1.50
(8, 8, 22) -0.1 (8, 8, 22) prev_q:-1.27, next_step_max_q:-1.27, new_q:-1.32
(8, 8, 22) -0.1 (8, 8, 23) prev_q:-1.32, next_step_max_q:-1.32, new_q:-1.37
(8, 8, 23) -0.1 (7, 7, 23) prev_q:-1.32, next_step_max_q:-0.97, new_q:-1.19
(7, 7, 23) -0.1 (7, 7, 23) prev_q:-0.97, next_step_max_q:-0.97, new_q:-1.02
(7, 7, 23) -0.1 (7, 7, 23) prev_q:-1.02, next_step_max_q:-1.02, new_q:-1.07
(7, 7, 23) -0.1 (7, 6, 23) prev_q:-1.07, next_step_max_q:-0.93, new_q:-1.05
(7, 6, 23) -0.1 (7, 6, 22) prev_q:-0.93, next_step_max_q:-0.85, new_q:-0.94
(7, 6, 22) -0.1 (7, 6, 21) prev_q:-0.85, next_step_max_q:-0.74, new_q:-0.85
(7, 6, 21) -0.1 (7, 6, 21) prev_q:-0.74, next_step_max_q:-0.74, new_q:-0.79
(7, 6, 21) -0.1 (6, 6, 21) prev_q:-0.79, next_step_max_q:-0.56, new_q:-0.73
(6, 6, 21) -0.1 (6, 6, 21) prev_q:-0.56, next_step_max_q:-0.56, new_q:-0.61
(6, 6, 21) -0.1 (5, 5, 20) prev_q:-0.61, next_step_max_q:0.00, new_q:-0.35
(35, 35, 0) -0.1 (35, 34, 34) prev_q:-35.68, next_step_max_q:-36.10, new_q:-35.94
(35, 34, 34) -0.1 (35, 34, 33) prev_q:-36.10, next_step_max_q:-36.02, new_q:-36.11
(35, 34, 33) -0.1 (35, 34, 34) prev_q:-36.12, next_step_max_q:-36.11, new_q:-36.16
(35, 34, 34) -0.1 (35, 34, 33) prev_q:-36.11, next_step_max_q:-36.02, new_q:-36.11
(35, 34, 33) -0.1 (35, 34, 32) prev_q:-36.02, next_step_max_q:-35.93, new_q:-36.03
(35, 34, 32) -0.1 (35, 34, 31) prev_q:-35.93, next_step_max_q:-35.85, new_q:-35.94
(35, 34, 31) -0.1 (35, 34, 31) prev_q:-35.95, next_step_max_q:-35.85, new_q:-35.95
(35, 34, 31) -0.1 (35, 34, 30) prev_q:-35.85, next_step_max_q:-35.77, new_q:-35.86
(35, 34, 30) -0.1 (35, 34, 28) prev_q:-35.77, next_step_max_q:-35.60, new_q:-35.73
(35, 34, 28) -0.1 (35, 34, 27) prev_q:-35.60, next_step_max_q:-35.52, new_q:-35.61
(35, 34, 27) -0.1 (35, 34, 27) prev_q:-35.62, next_step_max_q:-35.52, new_q:-35.62
(35, 34, 27) -0.1 (35, 34, 26) prev_q:-35.52, next_step_max_q:-35.43, new_q:-35.53
(35, 34, 26) -0.1 (35, 34, 25) prev_q:-35.43, next_step_max_q:-35.35, new_q:-35.44
(35, 34, 25) -0.1 (35, 34, 26) prev_q:-35.45, next_step_max_q:-35.44, new_q:-35.50
(35, 34, 26) -0.1 (35, 34, 25) prev_q:-35.44, next_step_max_q:-35.35, new_q:-35.45
(35, 34, 25) -0.1 (35, 34, 24) prev_q:-35.35, next_step_max_q:-35.26, new_q:-35.36
(35, 34, 24) -0.1 (35, 34, 23) prev_q:-35.26, next_step_max_q:-35.23, new_q:-35.29
(35, 34, 23) -0.1 (35, 33, 23) prev_q:-35.23, next_step_max_q:-35.77, new_q:-35.55
(35, 33, 23) -0.1 (35, 33, 22) prev_q:-35.77, next_step_max_q:-36.16, new_q:-36.01
(35, 33, 22) -0.1 (34, 33, 22) prev_q:-36.16, next_step_max_q:-34.47, new_q:-35.36
(34, 33, 22) -0.1 (34, 33, 22) prev_q:-34.47, next_step_max_q:-34.47, new_q:-34.52
(34, 33, 22) -0.1 (34, 32, 22) prev_q:-34.52, next_step_max_q:-35.80, new_q:-35.21
(34, 32, 22) -0.1 (33, 32, 22) prev_q:-35.80, next_step_max_q:-34.06, new_q:-34.98
(33, 32, 22) -0.1 (33, 32, 22) prev_q:-34.06, next_step_max_q:-34.06, new_q:-34.11
(33, 32, 22) -0.1 (32, 31, 22) prev_q:-34.11, next_step_max_q:-33.64, new_q:-33.92
(32, 31, 22) -0.1 (32, 31, 22) prev_q:-33.64, next_step_max_q:-33.64, new_q:-33.69
(32, 31, 22) -0.1 (32, 31, 22) prev_q:-33.69, next_step_max_q:-33.69, new_q:-33.74
(32, 31, 22) -0.1 (32, 30, 22) prev_q:-33.74, next_step_max_q:-35.04, new_q:-34.44
(32, 30, 22) -0.1 (32, 30, 21) prev_q:-35.14, next_step_max_q:-33.05, new_q:-34.14
(32, 30, 21) -0.1 (31, 30, 21) prev_q:-33.05, next_step_max_q:-31.99, new_q:-32.57
